language,split,text,label
ary,test,nssaw bli ihab et hanane b wlad lmghreb nsina lihtiram o db kola wahd f l jomhor khaso ghir ijrah lakhor,negative
ary,test,nihad rabi ykhalik lina kon makantich nti chno randiro hhhhhhh,positive
ary,test,fati nasiha ila dwiti m a hanane goli liha dwi bi darija ou tghani magheribi andar kolha liha daba kitsnawha ri la ghalta,neutral
ary,test,wa ghir medina wantoma blad la qdha ans o ad Turkie o ad l meghreb qbl mnhom hhh,positive
ary,test,el amoura dyali lhbiba d ALBI collo tout entier,positive
ary,test,wah la ljaych tiskati wela lahhi fel mesmoumat wela yetsalaw m a ba diyathom nteklet likom ibtissam bekrii IbtissamTiskat,negative
ary,test,lach sahlawiyin o ihabiyin makayssawtoch lb daythom choha,negative
ary,test,ila ma rebawkch walidik ana jit ila bghiti chi amla dyal bloque men fans idiroha lmok ana wajda ndirha trebay chwia,negative
ary,test,IbtissamTiskat wahed libiya m ana katncher f hissabatibtissam ga ma mssaw a l kora hnaa hhhhh hna lima rt malna,neutral
ary,test,ah akid ibtiisam ola chi gharbii tani wach alo ay alnouha ou nn,neutral
ary,test,Yarbi ghir mayzidoch f jutos w aptal,neutral
ary,test,chftk majawbtinich la tweet lwl o jiti tani lhada hhhhh tsaraay a khti f ga l a wal ghangol lik hdra mat dich tjawbi,negative
ary,test,nn rah f twitter chfih,neutral
ary,test,yalah a rafiq zid nkhdmou f l unem,neutral
ary,test,ghir wlad l ab o safi,negative
ary,test,habti chwia lta t otfarji hadik saban likanet katsseb raphael la awla o katretweeti des choses bizard,negative
ary,test,ah dak chi li galt i tiram lah walakin sam i mzn ta BBmd wa d la da mafhmoch,neutral
ary,test,ibtissamTiskat chhal ba i la fjar f casa bach iadeen pllz,neutral
ary,test,hanan khti hna kanchaj ok bbzzzf thalay f rafa o f ihab oboaybb janb rafa baghi lik lkhayr o inchallah nchofokom f dio bizo,positive
ary,test,keskso b teffaya gt gt gt gt kesskso b lkhdra,neutral
ary,test,lima n tathadri wach la ahlam wala la lfar dyalha lli andna fil maghrib la rass o lmachakil,neutral
ary,test,matstahloch tkono fans tiskat bzaf likom ibtissam m dba ga ma tcharf bikom tfo,negative
ary,test,chftiha olala kon kant chi haja kon galhalmabelle hya lowla o aslan awili hadak gha stoon osafi drya zwina ktji lprime osafi,positive
ary,test,hadchi kayn mn nhar lowl akhti kolhom wlad l ram asdin hanan o ihab olghira bghat ta tlhom ms matkhafiuch mol nia kayrb flkher,negative
ary,test,Hhhhhh khal a m a rassi b kas atay ou derhm msemn hhhhhhh,positive
ary,test,ana saraha kanchofha dakiya o li m aha rah faham f dommine lokan chihaja ikon alohala onchlh maykon ghir lkhir,positive
ary,test,Koulchi labas f Oujda outnia fi franca,neutral
ary,test,Chhr kaml o ana kantsna le pour raisons,neutral
ary,test,aslan ma mfollowihach ghi kherjat lia f les RT yal li m followi,neutral
ary,test,inch alah ikon khir ana daygh ti a f bity hiya kant galat rah t ajal iwa rah bayna makaynch had chi lkatgoli,positive
ary,test,plz fati hawli tseft hwayj lhanane m a soukaina lfinal kolchi rayjib hwayj jdad brina hanan ta hiya tban,positive
ary,test,Reaaaaaaaaaal Vivee Chrisstiaanooooo Yalah yalahh Machi buhdek rani kantssara t tag hhhh Bssif,positive
ary,test,z,neutral
ary,test,ya rbi ykhalina yak ya ahsan maghribiya dazat f stara academy moooooooooooowh,positive
ary,test,Tala ma labalich b wlad l ab Hhhhhhhhhhhh,negative
ary,test,Mnawar o ghzal kif dima,positive
ary,test,Wellahila fiiikra hhhh sale a Liya Ta Ana Beghit ne eleb l erfa,positive
ary,test,lasa naha fih jab liya lah kathdri la chi bant sghira hh wla monika rahiya li aycha m ah ahbibti wasiroo fi o fi o,negative
ary,test,Vive le Maroc,positive
ary,test,o ibtissam bhokm anani mn fans dyalhaa mavhi oussloub hadak likaytkelmo bih nass semhili,negative
ary,test,sawaa li barinha aw li mabarinhache,neutral
ary,test,wahib mn les responsables dl eagles huwa li kan tayef m a policiers bash isheduh o had lhedra ghir tkhawr,negative
ary,test,tglb wjhk nglbk naaaaarrri o mt rfnich,negative
ary,test,makayn chi kalb gadak ya lkalba w bezaff lik plzz fin wssal talab id hanane l tant griss l chamkar bach nwajdo lkhtana,negative
ary,test,ola a ach howa lwahedna la mhabto howa o nouna o khala haja smittha lmabaqesh tw af fwjah l adian,negative
ary,test,wayehh nari ana awal mara kansma hadak lklam lkhayb hna bazz lihom kifach ghadi i adro ina sso ms lhmd kayna bloque,negative
ary,test,Hasta luego la liyeb wala kbida,positive
ary,test,bassma kayna tari a sur khdama bch nswto kter men merra yakfi nbdlo navigateur ok plz wssliha bch isswto rh l fer machi kbir,neutral
ary,test,Hanegativegouts,neutral
ary,test,winou lagzalat o lfniwnat dyali matkayloush sh al kanabgioum lt,positive
ary,test,nti bayna mwalfa lbdabza fi l mam siri awdi l mokhak,negative
ary,test,dikmaghrebyat li f bzaf tv kant gatli lmo dima ghatjibha mais ba i majabuha hadiik katkhreej mnhuum gaa ljadidd,neutral
ary,test,makhtalaf ou special ou wa ar bghina isti balha madarch bal m a aya talib plz hanan tstahal ahsan haja,positive
ary,test,c vrais hna f maghrib nmouto lihom l basoum and saloum,positive
ary,test,Stika,neutral
ary,test,i dar icone cr me mohim dok wassafat dyal les salades katl ayhom mnw iin mohim mn id ibtissam ghatkon chi haja bnina,positive
ary,test,hado mesakin me erofa lihom tachefarat machi jedida lihom kon znz menhom nemchi ghir nfek machakil dyal jou li endhom,negative
ary,test,HananeElKhader socialmedianight hanona akhir mara tbki fiha bkitina m ak bghina val Wa ra fhal lmara fayta slm ala rapho mabakich,negative
ary,test,hananeelkhader mskina katswll mamah wach hdrat m a ihab,neutral
ary,test,aji chnahiya had o awtani Me youra,negative
ary,test,anis maslmch mnhom tolab kamlin tjbdo ana w d lmerra l it wahd lvideo ky alelo kibghawo galo bli rapha momkin ikon hwa li la soha,negative
ary,test,bant lya smiyt lwydad jit ngoul likom dima wydad hhhh allah i awn,positive
ary,test,Warah bayna khnona maraj ach ghatb a f bladha lbnan wa d chwiya hhhhhhhhhhhhhhhhhh,negative
ary,test,Fach katkoun dahek w katgoullek mtek foqach tkherrej tji tkhteb bnti,neutral
ary,test,insaf ne demand pas au public de tiskat de voter kayna bent gal t rah kon bghaw isawto kon waslo l donc ra mabaghinch,neutral
ary,test,na m a hananeeeeeeeeeeeeeeeeeeeeee ou sirii tmotiii okkk nti ou derab rassk nta m a it ok,negative
ary,test,hebtyy llah ishafi lik khalti mouna w ykhliha likom ya reb w Yarbi takhod lha mn kol dalim ibtissamtiskat,positive
ary,test,maghadi y sso b walou mwlfin,neutral
ary,test,tji htal andi bach du loubia chuma ga Tjiw ndiru liha chi haja fu chewaya,positive
ary,test,chokran bazaf lfans souhaila fi lan ntoma li farhanin lina hint kayn chi fans man tolab li kaynin ba i ghaymoto hit chkar hanan,positive
ary,test,wa sawto lhanane m tla bzaf,neutral
ary,test,machi ta l dik daraja mais z ma machi nhdr real barca messi messi tt le temps fhmti,positive
ary,test,Fin nas li kanet katnuwed twitter,negative
ary,test,Hada rajol ghabiy wa safih,negative
ary,test,Ya khoya i programiw chi kherja w nmcho kamlin hh,positive
ary,test,zwinaaa bzaaaaaf rabi barik lik fiha ou fik ou hafdak yarabi,positive
ary,test,o choha lkbira starac ghadi y aliwha madam chmirir ba i bach tkaml tchwah lmgharba,negative
ary,test,hhhh rah la seba,neutral
ary,test,matssebouuuuuuuuuch ghanbano hna khaybiiiiiin,negative
ary,test,hhhh merci bzef a sidi rak nta khateer ana ga matya t ana klamak itla bsa jbtiha las a,positive
ary,test,ched fia f spa at al chir,positive
ary,test,oAna ga Mafhamt lach Ki adlo Tarjama la logha lmaghribiya f ArabsGotTalent,neutral
ary,test,kon ghir yji l maroc n taflou m ah btsrfiq hh,negative
ary,test,achno li tbdal ahbiba lhafla za ma il rbahna,positive
ary,test,positiveHOTO,positive
ary,test,rah lbant khdama f agence meditel sawalnaha galt bsaah,neutral
ary,test,puisque mamtawlach f l academy bazaf au moins l wal t li ba ya fih tastaghalo tcharaf soratha,neutral
ary,test,galt l chamkar taygini man kan andi am anani malt oraha tadir zbayl o choha dam lkam ama flkawaliss l alm lah,negative
ary,test,imad kolma ntalil kanjbrom hajmin lik hhhh,negative
ary,test,Hyaa Aslaaaaann Najhaaa Bla madiir aghaani amma Fach addir aghaaniii Rah Tkouun onboolaa fl Oula Fljazayr SouhailaBenLachhab,positive
ary,test,Laynraldilmok Mrati galt lia Wach Hada hatim sa bek Goult liha non Galt lia c est quoi DTC et CMB,negative
ary,test,Hada hoa li l eb f Roma w Bayern w Juventus Yn l dinmok,negative
ary,test,l itini kan ol achkatba ana IbtissamTiskat ba a n al jatni ta limat mn face,positive
ary,test,sou al lawala ah yajouz lrajl ytzawaj massihiya mais lmra loslima la haram liha zawaj man ghir lmoslim,neutral
ary,test,had chi likandir mn bareh ana daba it hit makayn liki awen ghir wahed bent,negative
ary,test,Wache hada howa hashtag jdid,neutral
ary,test,ntoma jomhor ntoma kon kanto thaboha kon thabo liha lkhir watkhafo la karamatha,negative
ary,test,make up khfif chwia kayjiha wooow,positive
ary,test,rah tansifto lihom f e mail bach yi ydou smiya tanya,neutral
ary,test,hhhhhh chhor dyal tamara o fi m a o flkher lai awn kai tiok attestation sir ms biha,negative
ary,test,yarit tcharkina fe hamla li rah tbda daba,neutral
ary,test,Chabab recommandiw lina des sitcom mn ghir the office HIMYM parks and recs,positive
ary,test,lay tihom arwan o chamkar o ra issa chi mossiba f had lila lmobaraka lilat l jomo a diri m ana yadik a l biba o gholi amine,negative
ary,test,social katkoune kolchi matkhafich bhal a wam lakhrine,neutral
ary,test,ANA FAY A KHOYA HATIM NDAK CHI TALAAB MCHITIFIHA,neutral
ary,test,hbiba ila katchaj i souhaila ok hta hna nabghiwha mais anak tji t ayri fhanan ou bkalma khayba ach had lmostawa khliwha fhalha,negative
ary,test,sir l isam nihad tanjawiya ra tama ghadi tal a al khabar,neutral
ary,test,saknin f maka chofi ghi mostala dyalk kidayr ba da,negative
ary,test,No makay tajich compte bancaire Ghir temchi la banque o te tihom num dyal l compte li mektoub f form leflouss carte nationale dyalek ou b dyal personne li ghadi dir l op ration o sf homa kay ewlo leflouss fhemti EXO M,neutral
ary,test,hadok mosalsalat kaydokhlo endek l dar hada film katmchi lih brejlik L cinema w fih,positive
ary,test,siri ntia diri wahad haja w akdi siri lyoutube w awdi sam i l li a dyalha f radio o thanay w chahdat biba tahya,neutral
ary,test,Chkoun nabila dial franssa,neutral
ary,test,hhhh ndak chi nhar ta ana diri li unfollow oui vrai ghir kat ra dakxi t dr t ssb mais be cool o matsw ich o khli l bloque f ydik,negative
ary,test,tana jatni hala hezit war a o stilo o ktbt l bety chi r o ktbto f tag sa a tahad ma aberniii hhhhh,positive
ary,test,hhhhhhhhhh awilii ana rahh bazafffffffffff sa datkomm,positive
ary,test,ok ana ma andix tand ol mn lpc mchit fiha mab it nchof walo,neutral
ary,test,fi lmghrib la tastaghrib,neutral
ary,test,Simana f casa simana f rbat nrta m a kri yit mn had zmr,negative
ary,test,Mabqitch baghia bghit ou ndir ou safi n ich f wa examsgotmelike,neutral
ary,test,HananeElKhader pliz charho lya kifach ndakhal hit ma andich,neutral
ary,test,Rafaeljabbour StaracArabia rafayel lina charaf tkon wld lmghrib rak top tbrklah lik lah ihfdek men l in,positive
ary,test,Salam hanan m ak lobna w iman min tanger hna kanbriwk bzaaaaf ntina mtlti maghrib ahsan tamtil salami ihab nasim w anis raniw maghribi,positive
ary,test,lmohim charkat salma b ala charkat ibtissam inchaalah dawra jaya tkon tahiya,positive
ary,test,pk Bach tlaha f retards khdm fdar b at gha Station ado gha service IAM ONCF bigestBulshiters,negative
ary,test,yallah yallah profil finkoum dwiw la e koum Ana dert likoum na l Frajaa,positive
ary,test,Not alone but ma ndhumch le cha fl amous buhdi li tnte cha f dar bgjit nghlad,negative
ary,test,kathdri la yacine wla yassine,neutral
ary,test,hh wayehh dahkoni ana ligalolik ahssan fanz homa mina nssaw homa lijabdo fanz saloom,positive
ary,test,bravo lilik andik l a b al hada makantxarfoxi bil ma rifa dyalo,negative
ary,test,Wash li khayeb kiwelii ami,negative
ary,test,rah ftayabat li mnta lin chakhsiyat obaghin yftnona m a jami lfanzat kon knto mtaf in maghnwsloch lhadchi,negative
ary,test,plzz guys relaaax l kol arf bli zaz la b dyathom o dalil rapha mabgha hta wahd idkhal binathom hta M abbas dnc plzz,positive
ary,test,llah ikmel la houda belkhir,positive
ary,test,howa damo bard wakha dali titnt di fih wlah ltswa lik ngolha lik kima kangolo na maghrba chabtna was a,positive
ary,test,AWILI A ASMAA HOWA ACH DAR LIHA MAKHASCH TJI MANA,negative
ary,test,Wa lbkaaaa lbkaa n a meni chefro EXO L HEAVEN,negative
ary,test,btissam setatna wlh ana ameri madert la chi wohda bhal haka knt dima kangol hado malhom mssatin sa a,positive
ary,test,dima mararibi wcha bi howa maroc,positive
ary,test,Boudrika gualikom ghadi kharjo sa a,neutral
ary,test,plz fin ja had hay abd lkrim plz ghir na ti lina plzzzzzzzzzzzzzzzz,neutral
ary,test,m akoum b jaeza li khdat dounia merciiiiii,positive
ary,test,Wahed ghellab ach dar,neutral
ary,test,A Z,negative
ary,test,nas la ala a li bgha ychawah fans chi wahd kydir rasso menno wyb a y ayer atfah nas ala wajh l kora l ardya orakom m rofin,negative
ary,test,Warah machi gha lioum dima bnadm kitkarfes f transport bach ymchi lih,negative
ary,test,khadija plllz matjawbihach kon jina ndwiw la akhla ghanbdaw b okht dounia,negative
ary,test,Ghir l beef m a moro li daz ghaykhlik tsna b farigh sabr,neutral
ary,test,w plys hadik kanat dakhla skhouna la ihab w ban liha ihab f blan,negative
ary,test,Bghit ghir n fh m les photos d Kenza ach ta ydiro hna,neutral
ary,test,L khobz daro jouaa Tlek skhoun mkaiela casaport Mquilla Casa Port,positive
ary,test,bisou twahachtak bzaf goulina chi khbar zwin,positive
ary,test,StaracArabia Suhailabenlachhab Ihab Rajaal galha hachtaygolo fdahrek taygolo lik momtila ogalha daf i la rassek,neutral
ary,test,Harb ta rir Hahahaha dawla lwahida li khrjat mnha fransa ble vote b d manaktkom o tlat mlyoun hhhh wala din mkom,negative
ary,test,Amal Patel D hta ana assli mn chamal chefchaoun,positive
ary,test,rah ghir telfo tshab lihom wach rah ta ana swet ma rftch wach,neutral
ary,test,khassna nchofo had ijabiyat li katajma na ou nsaw silbiyat,positive
ary,test,Hada ghir preview li lmatch dyal lmaghrib et la CIV,positive
ary,test,love u lhob dyalnaa kanmoto lik alah ykhalik lina,positive
ary,test,fati bghrina hanane gouliha that tof instgram rah twhachnah o tbarak elie abou najem id milado rah kan tayd mha,positive
ary,test,salm lbs alik na mn mghrib momkin nt rf na latifa chkrn,neutral
ary,test,Balance ta montre Tatjbd lik ghir sda,negative
ary,test,ah lkoora hadi koulchi moumkin,neutral
ary,test,hhhhhhhhh ya sahbi kayen ghi charfat f had domaine titiz sghir walo v,negative
ary,test,ntoma ama toh w bghitohom ytalbo b sti lalhom w bda mkom,negative
ary,test,wchkoun galik hna almgharba kanbriw ihab ana maghribiya wkanbri hanane w bzaf bhali maaloumatek ralta,negative
ary,test,bnat tsbho la kheer iniya taytsado,neutral
ary,test,RaphaelJabbour plz ololi sa i inou f saba rapha dakhal l trend lmaghribi wla kizb,negative
ary,test,hchoma lik nta baghi liya lforiyan o ila rditih lakhtek ndih ach ban lik,negative
ary,test,Amal mok khale na rah ghadi tweli bikhir a chiri,negative
ary,test,wa rah ta ana swt lik btata,neutral
ary,test,Jayba lik chi khbar lkhir haka kano y oulo jdoudna khbar lkhir a lalla lima tagrramt raha cherifa,positive
ary,test,wa khoya waaah safi lghat li a temchi terbe bih taklo essesoni b ala li a m a Oprah winfrey chkon hadi aslan,negative
ary,test,rafti koun trakzo aktar m a chikh ou chikha dyalkom hafidin l or an ykoun hsan la tjikom chi sakta albiya,negative
ary,test,la bal hadik ljarida dial lkuwait lihamchat btissam,negative
ary,test,tu fais le malin ghir mli makikoun endek matjaoueb,negative
ary,test,kay elemo msaken diba btissam et salom ghir khaliwhom yetef so,negative
ary,test,ZinabOussamaInEgypt Cherftina b soutek w akhla eeeeek li makaynch fhalhaaaaaa,positive
ary,test,Laaa Sifto WAHD sMIToo hichaamm,neutral
ary,test,IbtissamTiskat ache wa ee tiskatyin adawkom lm iiiiiz aw fin liti ad tiskati kona kamkin yed wahda mais ban li wso likom rj o kif keto,negative
ary,test,salam douzi on fier de toi ou lay ez wlad bladi bghinak td em ibtissam tiskat ila sme ti biha fenana jdida,positive
ary,test,F Wahd Blassa Wa ra,positive
ary,test,t ayrt o tnafkho iniya oli al klmat ha kayrej o couplati mohim wahed lila bkit ta beredt o welit khedama,negative
ary,test,doukli chofih bach t ekdi wach houwa li bghiti,neutral
ary,test,ma yourooo b compte akhorr hhhh lbarah maytnsach ghir kaybayno mostawahom kifdayr,negative
ary,test,Hhhhhhhhhhhh bual hna kaybi u lblaghi b dh lles touristes,neutral
ary,test,hhhh fach hmd ha na kanhssbo ayamna,negative
ary,test,ihab fkhr lmarrib w najem l osstorii,positive
ary,test,ibtissamTiskat kayn chi whdin andhom mochkil f tweter taghridat dyalhom makibanoch,negative
ary,test,raha ghi katkdab hadi ymkn soklabia rah kamlin kisawto lhanane w dkhloha trend daba hadi raha akbar ftana,negative
ary,test,Hadok li baghin inowdou sda aslan khawana tkhalaw la Ibtissam Wakha charfatna fans mawsimi,negative
ary,test,ana nmchi nsawat ti wajdat li email jdad li sohabi rah kayfakar bach yb aw diman mjmo in kaychof ajat mzn machi,neutral
ary,test,ghandmoha la nhar li wlat fih modi a hadok makinfa ch m ahom ro ay ro ay dyalna howa li khalahom yrkbo lina,negative
ary,test,ranb a nchouf f hadik ma boul hhh,positive
ary,test,Ala homa sali la sayidena mohamed wa alih wa sahbih,positive
ary,test,tini afak had le site dyal mashahir nadkhol nchouf les photos,neutral
ary,test,Awl wahed k ghay yakhod deug f ans,neutral
ary,test,Kaynta do f Mawazin ze ma w kay ol lik kaykhesro flous cha b w dik lhadra dyal lKilo nsaw bila Ibtissam rah fih had l am,negative
